credit_level,etc_amt,sa_amt,sbyb_amt,sjyh_amt
60,0,0,89000,0
70,0,20353.5,0,1215000
60,0,0,39000,0
85,0,237,0,0
60,0,20257.2,679800,0
70,0,4000,39000,0
60,0,12760.57,139000,0
70,0,9000,39000,0
60,0,15285.119999999999,390,0
70,0,31502.38,784466,100000
-1,0,2500,89000,0
60,0,130147.48000000001,390,4000
70,0,0,39000,0
60,0,14011.01,39000,0
70,0,3482,39000,0
60,0,420912,600000,187400
70,0,0,39000,0
70,0,0,100390,0
-1,0,1000,39000,0
85,0,1558.04,39000,0
70,0,7881.420000000001,1299000,0
70,0,3224.16,442136,0
70,0,0,390,0
-1,0,15173.449999999999,39000,0
70,0,10252.6,0,0
-1,0,85944,39000,0
60,0,18298.170000000002,1311840,110
60,0,21000,39000,0
85,0,112828.88,0,0
70,0,8908.4,39000,0
70,0,43130,39000,0
60,0,0,189000,0
70,0,0,390,0
60,0,0,39000,0
70,0,510,39000,0
-1,0,1382.6,89000,0
60,0,26.149999999999995,39000,0
-1,0,0,2760,0
60,0,0,39000,105000
70,0,71381.22,612678.5,0
-1,0,69996.16999999998,50000,0
70,0,0,0,0
70,0,1097,150390,0
60,0,2009.4,39000,0
70,0,5356,50000,0
-1,0,75,39000,0
-1,0,4360,339000,0
60,0,3165.6,0,0
-1,0,403,39000,0
60,0,11389.79,0,8994
-1,0,3000,89000,0
60,0,13000,39000,0
60,0,156,139000,0
-1,0,6961.32,817436,0
85,0,112,39000,0
70,0,0,100390,0
70,0,0,390,0
70,0,0,80390,0
70,0,0,39000,0
85,0,2000,390,0
85,0,10000,0,0
60,0,60638.670000000006,621080,10000
60,0,2126.8,39000,0
85,0,0,39000,0
-1,0,19540.25,50390,0
60,0,10,89500,0
70,0,98,39000,0
60,0,16100,239000,0
70,0,0,0,0
70,0,1000,39000,0
70,0,70234,760,0
60,0,24347.949999999997,39000,17000
70,0,31110.36,0,0
85,0,14052,0,11150
70,0,0,39000,0
60,0,43756,39000,0
70,0,46,39000,0
60,0,1198.05,39000,0
70,0,4012.3999999999996,469840,0
70,0,10179,39000,0
60,0,71538.67,390,0
85,0,0,39000,0
70,0,0,189000,0
60,0,115,39000,0
70,0,507.6,390,0
70,0,0,89000,0
70,0,0,0,0
60,0,2240.38,40000,0
-1,0,61171.57000000001,0,0
70,0,0,390,0
85,0,19271.829999999994,39000,0
70,0,0,90000,0
70,0,120,39000,0
50,0,19,39000,0
70,0,10000,0,0
70,0,1520,0,0
70,0,1778.5,0,0
60,0,38,39000,0
60,0,9803.23,617040,0
60,0,18603.16,0,0
70,0,106683.06,39000,0
-1,0,2980,390,0
60,0,347688,89000,40000
60,0,0,390,0
85,0,0,39000,0
60,0,1000,89000,0
70,0,97,39000,0
85,0,0,0,0
85,0,2020.8000000000002,699450,0
70,0,0,40500,0
85,0,1108.91,39000,0
-1,0,0,39000,0
-1,0,36,89000,0
60,0,32657.97,39000,0
85,0,195,39000,0
60,0,0,39000,0
70,0,600,390,0
85,0,158,39000,0
60,0,120,39000,0
70,0,0,39000,0
60,0,4859.9400000000005,39000,0
70,0,0,390,0
70,0,21205.11,388291,0
-1,0,0,0,0
85,0,232.9,39000,0
85,0,0,39000,0
70,0,30979.800000000003,39500,0
-1,0,2282,39000,0
85,0,250,39000,0
70,0,5289.69,0,0
70,0,3654.52,39000,0
85,0,12040,0,0
70,0,0,0,0
60,0,500,89000,0
85,0,1696.74,39000,0
60,0,212,39000,0
85,0,25434.52,39000,0
70,0,0,0,0
85,0,467441.6,139000,220968
70,0,538,39000,0
60,0,1000,0,0
-1,0,0,39000,0
70,0,11658.720000000001,0,0
60,0,60,390,0
70,0,129,89000,0
60,0,0,0,0
85,0,1112.5,89000,0
70,0,49561.49999999999,1023624,0
60,0,1268,139000,0
70,0,700,39000,0
70,0,13688.68,433210,0
70,0,5797.28,39000,0
60,0,6122,39000,0
85,0,19,39000,0
60,0,0,390,0
60,0,5631.4,0,0
85,0,104,390,0
70,0,2567,39000,0
60,0,100,39000,0
-1,0,3557.2000000000003,390,0
70,0,0,39000,0
60,0,3510.7400000000002,39000,10000
85,0,2055.8,546600,0
-1,0,14717.6,0,10000
60,0,58,189000,0
-1,0,0,39000,0
-1,0,0,50000,0
85,0,3520,0,0
85,0,0,0,0
-1,0,0,89000,0
85,0,0,390,0
85,0,420.01,39000,0
60,0,0,50000,0
70,0,168,390,0
70,0,23017.620000000003,0,0
85,0,0,39000,0
70,260.12,76509.73000000001,455376,205000
-1,0,2950.33,39000,0
70,0,106,39000,0
60,0,1000,139000,0
70,0,0,39000,0
-1,0,17202.47,39500,0
70,0,7951540.9799999995,107883.6,0
70,0,41185.44,39500,0
-1,0,0,139500,0
-1,0,53702.13999999999,404090,0
60,0,11568.8,39000,0
60,0,243957.45,39500,0
60,0,3512003.02,0,0
60,68.22,91721.44,39000,0
70,0,0,40000,0
60,0,0,890,0
70,0,0,390,0
60,0,2524.6,39000,0
-1,0,1347.2,547450,0
60,0,1522,39000,0
60,0,31,0,0
70,0,14271,39000,0
60,0,75.7,390,0
85,0,0,39500,0
70,0,6449,39000,0
-1,0,0,41500,0
60,0,0,890,0
70,0,121.7,39000,0
60,0,19951.609999999997,0,0
85,0,96,100500,0
85,0,290,390,0
-1,0,112,39500,0
85,0,0,39500,0
60,0,5900,39000,0
70,0,3000,239500,0
-1,0,13481.26,986259.6000000001,0
-1,0,0,0,0
60,0,0,49200,0
70,0,30,39000,0
70,0,0,0,0
70,0,20,39500,0
60,0,42935.909999999996,0,18700
-1,0,76,39500,0
-1,0,339.33,0,0
60,0,337,39000,0
85,0,4212,39500,0
60,0,457.58000000000004,42000,0
60,0,57600.85,39500,0
85,0,0,39000,0
85,0,500866.5900000001,0,0
70,0,3934.24,390,0
-1,0,4556,39500,0
-1,0,0,50390,0
70,0,5408.6,390,0
70,0,0,40000,0
60,0,18741.4,39000,0
-1,0,0,39500,0
60,0,187528.83000000002,507034,9600
60,0,5384.1,39000,0
70,0,603160,0,0
70,0,0,35000,0
85,0,4315.62,623450,0
85,0,7311.47,0,0
85,0,426,39000,0
70,0,10424,390,0
70,0,0,50390,0
-1,0,83,0,0
85,0,4543,0,0
-1,0,36097,39500,0
-1,0,9200,1000,0
60,0,68112.01000000001,39000,173000
-1,0,84,0,0
85,0,6289,39000,0
-1,0,0,39000,0
70,0,0,39500,0
60,0,0,0,0
85,0,0,139000,0
70,0,41,39000,0
60,0,19,0,0
70,0,29370.2,39000,0
70,0,0,1350390,0
60,0,58942.8,1101251,0
60,0,1600,390,0
85,0,0,390,0
-1,0,0,89500,0
85,0,2500,50390,0
85,0,520,39000,300000
60,0,0,0,0
-1,0,41723,39000,0
60,0,0,39000,0
60,0,0,39000,0
70,60.8,658928.8599999999,1098613,0
60,0,2500,40500,0
85,0,54,39000,0
60,0,0,50500,0
85,0,4462.2,480090,0
85,0,1303.06,89000,0
70,0,0,40500,0
70,0,0,39000,0
70,0,68785.20000000001,471450,0
70,0,4450,39500,0
60,0,10057,39000,0
70,0,0,39500,0
-1,0,4692,139500,0
70,0,184,39000,0
85,6.36,2600750.2,0,60000
70,0,65705.15,0,0
70,0,5044.31,390,0
60,0,2321.67,1890,0
70,0,7146,39500,0
-1,0,0,39500,0
70,0,167,39000,0
85,0,4215.84,890,0
60,0,4723.78,1890,0
-1,0,94,39000,0
85,0,8556.279999999999,500,0
-1,0,217.59,0,0
85,0,0,390,0
85,0,362,39000,0
60,0,3713.33,0,0
85,0,0,0,0
-1,0,0,0,0
60,0,100869.55,39000,78620
70,0,298,50390,0
-1,0,2800,39000,0
85,0,319700.21,889331,0
70,0,0,0,0
70,0,83,39500,0
70,0,350,39000,0
85,0,71290.71999999999,0,0
60,0,374136.35,0,0
-1,0,42,39000,0
60,0,0,682170,0
60,0,0,39000,0
-1,0,2605.8,39000,0
-1,0,0,89000,0
60,834.6800000000001,420754.94,0,375700
70,0,41327.59,39000,0
-1,0,93,50390,0
-1,20.72,113138.65000000001,0,352360
60,0,5840719.1899999995,390,0
60,0,302,89000,0
70,0,0,0,0
60,0,118,40000,0
60,0,8847.2,480090,0
85,0,164,39000,0
60,0,0,390,0
70,0,0,39000,0
70,0,0,39000,0
85,0,1021,39000,0
85,0,0,0,0
60,0,79.29,39000,0
-1,0,0,139000,0
-1,0,123.82,39000,0
-1,0,6.1,0,0
70,0,50,89000,0
60,0,1090.4,39000,0
85,0,127,0,0
60,0,50251.18000000001,39000,0
85,0,0,0,0
-1,0,196,39000,0
70,0,0,39500,0
70,0,2000,0,0
70,0,1929,0,0
-1,0,0,890,0
60,0,45851.399999999994,0,0
70,0,8116.160000000001,890,0
60,0,81,390,0
60,0,99733.04,39500,0
70,0,80000,390,0
-1,0,9049.4,39000,0
60,0,26503.97,39000,0
60,0,1172,0,0
60,0,1046,0,0
-1,0,4000,39000,0
60,0,0,89000,0
60,0,0,0,28000
60,0,0,89000,0
-1,0,0,39000,0
70,0,0,5500,0
70,0,0,500,0
70,0,0,390,0
70,0,0,39000,0
60,0,1596,39500,0
85,0,2610,39000,0
70,0,390710.9599999999,0,0
70,0,1600,119000,0
85,0,94,2890,0
-1,0,310710.95999999996,39500,0
60,0,0,35390,0
-1,0,44503.78,0,0
70,0,4440,39000,0
60,0,169,89000,0
60,0,170.99,39000,0
85,0,2000,39000,0
60,0,64618.56,0,0
85,0,71,39000,0
-1,0,68400.16,39000,0
70,0,0,1390,0
60,0,0,39000,0
70,0,82,39000,0
85,0,3333.43,39000,0
-1,0,121486.65999999999,39000,0
70,0,0,39000,0
-1,0,50120.200000000004,0,50000
70,0,0,0,0
70,0,500,50500,0
60,0,25600.61,890,0
70,0,25662,39000,0
-1,0,16076,39000,0
70,0,0,39000,0
-1,0,0,39000,0
85,0,15214,0,0
60,0,2479.2,39000,0
-1,0,2388.67,39000,0
85,0,60666,39000,0
70,0,176762.3,0,54200
85,0,11237.800000000001,39000,0
85,0,0,390,0
85,0,54,39000,0
60,0,3029.6800000000003,39000,0
70,0,1347.2,623450,0
85,3615.339999999998,7452.5599999999995,0,0
70,0,0,39500,0
70,0,0,0,0
-1,0,1050,0,0
60,0,2032.8000000000002,1098092,0
85,0,5464.2,0,0
60,0,4000,39000,0
70,0,5213,39000,0
60,0,24609.640000000003,39000,0
70,0,14753,0,20200
60,0,20236,39500,0
-1,0,0,0,0
60,0,58091.5,0,50000
85,0,304,39000,0
85,0,29224,39000,0
60,0,265,39000,0
70,0,130,39000,0
70,0,1014146.5099999999,890,666017
70,0,183863.98,39000,0
60,38,241506.48,0,0
-1,0,7137.389999999999,0,0
70,0,191.59,0,0
70,0,160,39000,0
70,174.8,305957.64,39000,0
70,0,0,0,0
60,0,200,0,0
70,0,18105,39000,0
60,0,519932.26999999996,39000,0
85,0,0,40500,0
60,0,45008.780000000006,0,0
60,0,0,0,0
-1,0,0,39000,0
-1,0,2,39500,0
-1,0,412568.49,0,0
85,289.75,133726,390,8700
-1,0,26265.190000000006,0,0
-1,0,214,39000,0
85,0,1149,39000,0
85,0,0,0,0
85,0,7949,39000,0
85,0,0,0,0
60,395.92,22382.059999999998,390,0
-1,0,64366.76,39800,0
-1,0,2480.6,39000,0
70,0,12547.2,547450,0
85,0,0,39000,0
-1,0,5000,39000,0
70,0,0,42500,0
-1,0,3822.49,39000,0
85,0,0,0,0
70,0,800,50000,0
70,0,60114.11,39000,0
60,0,214070.13000000003,0,82000
60,0,0,39000,0
85,0,180196.28,39000,0
70,0,0,0,0
70,0,632877.2,432360,0
-1,0,758,39000,0
-1,0,20729,39000,0
70,0,5900,39000,0
70,1216.1599999999999,1308297.21,0,8712360
-1,3743.7499999999995,128694.94000000002,39000,0
70,0,47,39000,0
85,0,68,39000,0
60,0,4371.44,39000,0
85,0,3,0,0
70,0,0,39000,0
60,0,0,39000,0
60,0,100711.94,0,0
70,0,113,39000,0
85,0,2668,39000,0
60,10.36,20604.3,0,0
70,0,0,39000,0
85,0,0,39000,0
85,0,2623.4,39000,0
70,0,10203,39000,0
60,0,2001.7100000000005,0,0
60,0,98676,39000,0
60,0,0,39000,0
60,0,94,39000,0
60,0,0,0,0
60,0,0,39000,0
70,0,65,39000,0
85,0,842.56,39000,0
60,0,12347.880000000001,0,0
-1,0,64008,39000,0
70,0,0,39000,0
-1,0,0,39000,0
70,0,3202.7,39000,0
85,0,0,390,0
-1,0,243060,39000,0
60,0,962203.8000000002,39000,89450
60,0,59829.4,0,0
85,0,4821.5,0,0
-1,0,40596.09,0,0
85,0,0,0,0
60,0,16000,39000,0
85,0,135,39000,0
-1,0,678,39000,0
-1,0,3836.9900000000002,39000,0
60,0,226044.63,39000,30000
70,0,242928.62999999998,0,16210
85,0,300,0,0
60,0,24300.1,39000,0
60,0,12590,39000,0
85,0,258,39000,0
70,0,0,39000,0
70,0,866.28,390,0
-1,0,0,390,0
70,0,2032.8,813331,0
85,0,0,41000,0
-1,0,7347.2,547450,0
70,0,0,0,0
70,0,72,39000,0
60,0,25838.680000000008,0,0
70,0,270,39000,0
-1,0,101992.98000000001,39000,98400
85,0,563,1039000,0
60,0,56309.399999999994,0,0
70,0,0,39000,0
85,379.55,125684.65,0,0
60,0,161461.72,0,0
-1,0,14220.039999999997,39000,0
60,0,117375.19,39000,0
-1,0,0,89000,0
70,0,1616,89000,0
85,0,59782.619999999995,39000,0
-1,0,0,39000,0
60,0,51489.69,39000,0
70,197.57000000000002,740006.9700000001,39000,10000
70,0,1116,500,0
60,0,574.16,39000,0
70,523.45,632308.4400000001,0,383685
60,0,1383.6399999999999,39000,0
-1,0,8701,39000,0
60,0,0,39000,0
70,0,2072938.39,0,0
60,0,0,39000,0
-1,51.120000000000005,0,390,0
60,0,731,39000,0
-1,0,0,39000,0
70,0,0,390,0
85,0,25568.52,89000,0
85,0,109,89000,0
70,0,8603,39000,0
85,0,1864417.68,390,500000
60,19,194.38,0,248400
70,0,131377.08000000002,0,0
60,0,54000,39000,0
70,0,35000.27,390,0
85,0,0,39000,0
-1,0,0,39000,0
85,0,9,39000,61500
60,0,2976.6000000000004,39000,0
-1,0,0,39000,0
85,0,2871.0699999999997,39000,0
85,0,5425.51,1890,0
85,0,4679,39000,0
70,0,0,390,0
-1,0,46,39000,0
-1,0,1069,89000,0
60,0,1720,39000,0
70,0,132,39000,0
-1,0,3548.67,39000,0
70,0,110879.86,0,0
-1,0,22236.389999999996,390,0
60,0,150,390,0
-1,157.82000000000002,1073080.3299999998,390,289000
60,0,63948.64,39000,0
70,0,0,39000,0
70,0,648.34,39000,0
60,0,1910.2,0,0
85,0,7437,800,0
70,35.06,251242.81999999998,0,0
85,0,67789.11,0,0
70,0,4000,39000,0
70,0,0,39000,0
70,0,71,89000,0
70,0,17154.469999999998,0,46000
60,0,500,390,0
60,0,488,39000,0
-1,0,0,0,0
70,0,20384,39000,0
85,0,30350,139000,0
85,0,1563.31,0,0
-1,0,69495.8,478201,0
-1,0,23653.79,39000,0
-1,0,2536.8,478201,0
-1,0,108,39000,0
60,0,117,40000,0
60,0,0,39000,0
-1,0,124,39000,0
60,0,369.32,39000,0
70,0,0,44000,0
60,0,0,2119.2,0
60,0,0,39500,0
60,0,2873.1000000000004,0,0
60,0,931.8,50390,0
-1,0,14026.099999999999,390,0
60,0,19902.800000000003,0,0
70,0,1059,39000,0
70,0,0,39000,0
70,0,0,0,0
70,0,0,39000,0
70,0,16061.27,39000,0
70,0,434.39,39500,0
70,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,97,39000,0
-1,0,4576,500,0
-1,0,0,0,0
60,0,203,39000,0
-1,0,3048,39000,0
70,0,1000,39000,0
-1,0,126,39000,0
60,0,53448,39000,140000
60,0,9839.98,949251,100000
85,0,48520.95999999999,139000,0
85,0,135,39000,0
70,0,2337,0,0
60,0,15553.2,480090,0
85,10.36,521390.8,1101251,119030
60,0,6085.900000000001,39000,0
-1,0,10516.2,0,0
70,0,65232.48,89000,0
60,257.71000000000004,7347.2,623450,10000
70,0,124,39000,0
60,0,1120.67,39000,0
-1,989.5200000000002,1001.11,39500,0
70,0,0,0,0
60,0,107972.28,39000,1500
70,0,0,0,0
60,0,1657.6,39000,0
60,0,12,39000,0
85,0,93,39000,0
-1,0,20000,0,0
70,0,0,39000,0
70,0,0,39000,0
-1,714.3899999999999,2681305.9000000004,374675.20000000007,1764144.7100000002
70,0,0,39000,0
60,123.02,3144.71,408864,1454400
70,0,394,39000,0
-1,0,12752,74000,0
70,0,0,239000,0
60,0,60,39000,0
60,0,23054.96,0,0
70,0,6000,39000,0
70,0,0,0,0
-1,0,0,39000,0
85,0,0,0,0
-1,0,20,39500,0
70,0,12265.06,39000,0
-1,0,149660,39000,0
-1,0,500.02,39000,0
85,0,48091.39000000001,0,45000
-1,0,0,39000,0
85,0,415594.3,39000,0
70,0,2032.8,1025251,0
-1,0,107295.16,39000,0
70,0,202579.87,39000,0
70,0,75688,390,0
60,0,11000,390,0
60,0,16013.679999999997,39000,0
85,0,43,390,0
-1,0,0,39000,0
-1,0,0,39000,0
70,0,500,39000,0
85,0,0,39000,0
60,0,5491.700000000001,0,0
60,0,292542,39000,49147
85,0,4483.12,508450,0
-1,0,1077,0,0
70,0,5500,39000,0
-1,0,31560.339999999997,0,8800
60,0,50061,39000,0
70,0,13226.740000000002,0,0
60,0,1830.1999999999998,39000,0
70,0,0,0,0
70,0,2220,0,0
-1,0,342.59000000000003,39000,0
60,0,0,0,0
70,0,57,39000,0
-1,0,0,39000,0
70,0,93,39000,0
70,0,20871.88,0,0
-1,0,35480,89000,0
70,0,205,39500,0
70,0,2290.8,39000,0
60,0,19929,39000,0
-1,5185.200000000002,115.26,0,17000
85,0,74,39000,0
70,0,9000,39000,0
60,0,81813.20000000001,0,0
85,0,0,39000,0
60,0,59870.48,399258,0
70,0,44615026.79,0,0
85,0,85,0,0
-1,0,192,39000,0
60,0,17574.58,0,300
-1,0,91,39000,0
60,0,31321.67,0,0
85,0,200,890,0
-1,0,6590,890,0
70,0,2823.9,478201,0
70,0,0,89000,0
70,0,0,39000,0
-1,0,0,39000,0
-1,0,5000,39500,0
70,0,38,0,0
60,0,0,39000,0
-1,0,254473.80000000002,39000,1426
85,0,112705,39000,0
70,0,618.81,39000,0
60,0,21300,39000,0
85,0,0,89000,0
70,0,14052.5,478201,0
-1,0,35,39500,0
70,0,7158.41,89000,0
85,0,120,39000,0
60,0,227,39000,0
70,0,4093,0,0
60,0,66187,39000,30790
85,0,0,39000,0
85,0,0,39000,0
70,0,72,89000,0
70,0,3669.9,39000,0
70,0,3019,390,0
60,0,7331,89000,0
70,0,66,39000,0
70,0,0,89000,0
60,0,108625,39000,21000
70,0,60169,39000,0
85,0,563.16,390,0
-1,0,90234,39000,0
85,0,114,39000,0
85,0,2095,39000,0
-1,0,0,0,0
70,0,357,39000,0
70,0,8004.2,0,0
-1,0,210447.45999999996,1177251,0
85,0,52442.51,103219.20000000003,0
60,0,75,39000,0
60,210.89999999999998,25769,39000,0
70,0,7360,390,0
60,0,34693.26,39000,0
-1,0,6620,0,0
85,0,0,390,0
85,0,17695.28,39000,0
-1,0,23855.909999999996,1025251,0
85,0,0,390,0
-1,0,2685.6000000000004,478201,0
60,0,10473,390,8600
70,0,900,139000,0
-1,0,10423,390,0
85,0,9084,39000,0
60,0,0,39000,0
60,0,0,390,0
70,0,533,0,0
60,0,20000,390,0
-1,0,0,39000,0
70,0,93,390,0
60,0,6289.8,39000,0
85,0,0,39000,0
85,0,20599.82,0,0
85,59.620000000000005,44056.97,0,0
-1,0,458,39000,0
70,0,15,39000,0
70,2862.6600000000003,0,39000,0
-1,175.45999999999998,0,0,0
85,0,17300,1390,0
60,0,680,39000,0
70,0,4138,39000,0
85,0,514,50390,0
-1,0,0,2769480,0
-1,0,13127.32,466618,0
70,0,193698.56,39000,0
60,0,8040352,0,1395000
70,0,10000,39000,0
70,0,65,39000,0
60,0,0,0,0
70,0,5352,39000,0
-1,0,5800856.2,1101251,0
-1,0,0,39000,0
-1,0,499,39000,0
-1,0,2846.6000000000004,39000,0
70,0,0,390,0
70,0,1077.76,465664,0
85,0,7880,39000,0
60,0,396.8,89000,20000
-1,0,0,39000,0
70,0,5694.4,682170,0
85,0,0,39000,0
60,0,1475,89000,0
60,0,0,0,0
60,0,0,390,0
60,0,4251.799999999999,1025251,0
-1,0,9000,39000,0
70,0,0,39000,0
60,0,0,39000,0
70,0,0,390,0
60,0,3623,0,0
-1,0,0,0,0
60,0,4499.48,39000,0
70,0,25618.090000000004,39000,0
60,0,0,39000,0
70,0,338522.4,39000,0
60,0,2134,500,0
60,0,1617.1100000000001,39500,0
70,0,40050,89000,0
-1,0,3898.54,39000,0
85,0,81,39000,0
70,0,0,390,0
85,0,0,39000,0
70,0,22787.87,478201,206391
60,0,0,0,0
-1,0,120,39000,0
70,0,96729.68000000001,366240,400000
70,0,2504.8,50890,0
70,0,285,39000,0
60,0,0,39000,0
85,0,10257.9,39000,0
-1,0,240,39000,0
70,0,132042.8,0,0
70,0,4741,1600,0
60,0,40,39000,0
70,0,1500,0,0
-1,0,28822,39000,0
70,0,105,50390,0
85,0,175.4,39000,0
70,0,0,39000,0
60,0,129546.3,0,0
70,0,0,39000,0
70,0,12772.09,0,0
60,0,2426.67,39000,0
-1,0,3020,390,0
-1,0,1652.2,39000,0
70,0,0,35000,0
85,0,331.87,0,0
70,0,46433,39000,0
-1,0,4800,39000,0
85,0,265418.05,0,0
70,0,0,0,0
85,0,0,390,0
60,0,105,39000,0
60,0,5698,0,0
60,0,0,39500,0
-1,0,2201.1499999999996,890,340
70,0,20860.199999999997,0,0
60,0,17372.9,390,400
60,0,125007,0,0
85,0,0,39000,0
-1,0,0,39000,0
70,0,59937,89000,0
85,0,118368.63,0,0
85,0,2947.2,471450,0
-1,0,55.31999999999999,39000,0
70,0,6000,0,0
70,0,30872.77,39000,0
-1,0,6665.01,390,0
70,0,16625.010000000002,0,0
60,0,0,390,0
-1,0,0,390,0
85,0,4661.82,0,0
70,0,8000,39000,0
70,19.86,218690,0,141267.47000000003
60,0,1063.1000000000001,39000,0
85,0,0,289000,0
60,0,18150.2,547450,0
85,0,0,39000,0
70,0,0,50000,0
-1,0,6243.76,0,45000
60,0,39542,0,0
70,0,0,390,0
70,0,1980.5,39000,0
60,0,0,0,0
60,0,55,39000,0
60,0,3470,39500,0
70,0,0,40000,0
85,0,2674.2,1239000,0
60,0,633041.61,0,680400
60,0,0,39000,0
70,0,48306.240000000005,0,0
70,10.36,39236.08,0,40000
70,0,0,0,0
-1,482.12,4123.86,390,0
60,0,4026,39000,0
70,0,70,0,0
85,0,63,39000,0
85,0,2227,39000,0
-1,0,162,39500,0
60,0,166844,0,99030
85,0,9438.939999999999,39000,0
70,0,0,39000,0
-1,0,115197.84000000001,39000,0
70,0,2216.5,50390,0
60,0,4047.2400000000002,39000,0
-1,0,8425,89000,0
85,0,1855,0,0
70,0,33772.59999999999,1025251,0
70,0,1016.3300000000002,39000,0
-1,0,0,39000,0
-1,0,0,0,0
85,0,11131.09,622600,0
-1,0,205,39000,0
70,0,20230,39000,0
60,0,0,89000,0
-1,0,0,39500,0
70,0,11240.009999999998,0,0
-1,0,174,39000,0
50,0,16000,0,0
60,0,0,39000,0
60,0,20,390,0
85,0,0,0,0
-1,0,4628.39,39000,0
-1,0,2677.8,0,0
-1,0,20473,39500,0
85,0,706465.61,0,0
60,0,12829.2,404090,0
70,0,0,0,0
70,0,1086,50390,0
-1,0,26561.050000000003,39000,1000
70,0,814,39000,0
70,0,0,39000,0
-1,0,9991.85,0,0
85,0,923.48,139000,0
-1,0,77,0,0
60,0,101,39000,0
-1,0,13512.559999999998,39500,0
-1,0,0,40000,0
-1,0,154942.93,0,42816.17
60,0,3709.2,480090,0
-1,0,102588.33,0,2460
60,0,998666.51,0,693433.91
60,0,9897,89000,0
85,0,0,7390,0
85,0,0,0,0
85,0,1122.6399999999999,390,0
85,0,7680,39000,0
70,0,0,39500,0
70,661.26,447.81,39000,0
60,0,134,89000,0
85,0,1029.08,0,0
60,0,1026095.3,1194251,373995
85,0,91,39000,131000
60,0,187,539000,0
60,0,1688,39000,0
70,0,0,39000,0
-1,0,0,0,0
-1,946.6200000000001,6036.44,390,0
70,0,358,0,0
85,0,30800,0,0
85,0,172034.82,819766.5,0
85,0,0,39000,0
60,0,18969,39000,0
60,0,0,39500,0
-1,0,28167,890,0
85,0,0,390,0
60,0,328,39000,0
60,0,19843.940000000002,390,0
70,0,0,0,0
60,0,0,39000,0
85,0,54,39000,0
-1,0,1069,50390,400
-1,0,455.18,390,0
70,0,1231.6499999999999,39000,0
85,0,77.6,39000,0
85,0,33958.1,538893,0
-1,0,78,39000,0
70,0,9403.25,390,0
85,0,72,39000,0
60,9.5,248834.41999999998,39000,0
70,0,3785.4,0,0
70,0,3697.72,0,0
85,0,446361.20999999996,0,0
70,0,3600,0,0
70,0,52296.700000000004,984835,30000
70,0,6032.8,1025251,0
85,0,18,0,0
60,0,13580,39000,0
70,0,0,39000,0
-1,0,1000,39000,0
60,0,56466.259999999995,0,220800
70,0,442325.43,39000,0
-1,0,20244,390,0
70,0,2000,39000,0
85,0,9031,0,80000
60,0,239500,0,94770
-1,0,90,94500,0
60,0,336,39000,0
70,0,4462.2,404090,0
60,0,281261.99999999994,39000,0
70,0,0,39000,0
70,0,183.29,39000,0
70,0,0,39000,0
85,0,150,39000,0
70,0,38010.8,39000,0
60,0,114,39000,0
-1,0,31,39000,0
-1,0,9045.57,39000,0
85,0,7547.469999999999,0,0
-1,0,0,390,0
60,0,0,39500,0
85,0,16000,0,0
70,0,32159.59,39000,0
70,0,177,39000,0
60,0,0,39000,0
70,0,4055.3599999999997,0,0
60,0,0,39000,0
85,0,0,39000,0
85,0,80211.99,39000,0
-1,377.23000000000013,41211.56,547450,0
85,0,6236.800000000001,813331,0
70,0,31292.72,0,0
60,0,63,39000,0
60,0,134,39000,220000
-1,0,214796.46000000002,0,0
60,0,101,39000,0
60,0,23366.129999999997,390,0
85,0,1984,39000,0
70,3002.4599999999996,1493042.2799999996,0,60000
60,0,434,39000,0
-1,0,30695.6,0,0
60,0,830008.7299999999,0,310888.83
-1,0,26835.139999999996,339000,10500
-1,0,1000,39000,0
60,0,97,39000,0
70,0,0,39000,0
60,0,7871,50390,0
-1,0,146,39000,0
-1,0,0,0,0
85,0,21898.43,0,1500
60,0,41482.12,0,15000
60,0,218,39000,0
85,0,200,39000,0
85,0,10021.779999999999,390,0
60,0,151,39000,0
70,0,201,39000,0
70,0,9000,39500,0
-1,0,10792,339500,0
85,0,0,0,0
-1,0,7110,39500,0
70,0,0,0,0
60,0,40912,39500,50000
60,0,0,39000,0
60,0,81,39500,0
60,0,10595,39500,0
85,0,103,390,0
60,0,2954.4700000000003,39000,0
70,0,0,0,0
85,0,14980,39000,0
70,0,400,39500,0
60,0,10982.6,0,47500
-1,0,91,0,0
70,0,850.4,39500,0
60,0,0,39500,0
85,0,0,39500,0
-1,0,89,39500,0
60,0,562610,89500,0
70,0,0,39500,0
-1,0,0,239000,0
85,0,40,40000,0
60,0,12812.86,39500,0
-1,0,1000,390,0
60,0,21307.8,949251,0
60,0,3090,339000,131884
60,0,1085,39500,0
70,0,0,39500,0
85,0,10968,39000,0
85,0,89559.89,471450,90000
85,0,1289,50000,0
70,0,716,39500,0
70,0,525,50390,0
85,0,12802,39500,0
70,0,520,239500,0
70,0,138898.9,0,0
-1,0,400,250390,0
85,0,114,39500,0
-1,0,0,0,0
-1,0,6202.3099999999995,0,291379.1
85,0,2209.37,4587910,0
85,0,12836,289500,0
85,0,0,39500,0
60,0,32010.929999999997,0,0
60,0,31955.8,39000,0
-1,0,847183.93,0,418000
60,0,103326,39000,0
60,0,332068.15,0,0
-1,0,269.16,39000,0
